ID,DATE_KEY,FULL_DATE_KEY,YEAR,DAY_OF_WEEK,IS_HOLIDAY,MONTH_PERSIAN_NAME,DAY_PERSIAN_NAME
1,13950101,1395/01/01,1395,2,1,فروردین,یکشنبه
2,13950102,1395/01/02,1395,3,1,فروردین,دوشنبه
3,13950103,1395/01/03,1395,4,1,فروردین,سه شنبه
4,13950104,1395/01/04,1395,5,1,فروردین,چهارشنبه
5,13950105,1395/01/05,1395,6,0,فروردین,پنجشنبه
6,13950106,1395/01/06,1395,7,1,فروردین,جمعه
7,13950107,1395/01/07,1395,1,0,فروردین,شنبه
8,13950108,1395/01/08,1395,2,0,فروردین,یکشنبه
9,13950109,1395/01/09,1395,3,0,فروردین,دوشنبه
10,13950110,1395/01/10,1395,4,0,فروردین,سه شنبه
11,13950111,1395/01/11,1395,5,0,فروردین,چهارشنبه
12,13950112,1395/01/12,1395,6,1,فروردین,پنجشنبه
13,13950113,1395/01/13,1395,7,1,فروردین,جمعه
14,13950114,1395/01/14,1395,1,0,فروردین,شنبه
15,13950115,1395/01/15,1395,2,0,فروردین,یکشنبه
16,13950116,1395/01/16,1395,3,0,فروردین,دوشنبه
17,13950117,1395/01/17,1395,4,0,فروردین,سه شنبه
18,13950118,1395/01/18,1395,5,0,فروردین,چهارشنبه
19,13950119,1395/01/19,1395,6,0,فروردین,پنجشنبه
20,13950120,1395/01/20,1395,7,1,فروردین,جمعه
21,13950121,1395/01/21,1395,1,0,فروردین,شنبه
22,13950122,1395/01/22,1395,2,0,فروردین,یکشنبه
23,13950123,1395/01/23,1395,3,0,فروردین,دوشنبه
24,13950124,1395/01/24,1395,4,0,فروردین,سه شنبه
25,13950125,1395/01/25,1395,5,0,فروردین,چهارشنبه
26,13950126,1395/01/26,1395,6,0,فروردین,پنجشنبه
27,13950127,1395/01/27,1395,7,1,فروردین,جمعه
28,13950128,1395/01/28,1395,1,0,فروردین,شنبه
29,13950129,1395/01/29,1395,2,0,فروردین,یکشنبه
30,13950130,1395/01/30,1395,3,0,فروردین,دوشنبه
31,13950131,1395/01/31,1395,4,0,فروردین,سه شنبه
32,13950201,1395/02/01,1395,5,0,اردیبهشت,چهارشنبه
33,13950202,1395/02/02,1395,6,1,اردیبهشت,پنجشنبه
34,13950203,1395/02/03,1395,7,1,اردیبهشت,جمعه
35,13950204,1395/02/04,1395,1,0,اردیبهشت,شنبه
36,13950205,1395/02/05,1395,2,0,اردیبهشت,یکشنبه
37,13950206,1395/02/06,1395,3,0,اردیبهشت,دوشنبه
38,13950207,1395/02/07,1395,4,0,اردیبهشت,سه شنبه
39,13950208,1395/02/08,1395,5,0,اردیبهشت,چهارشنبه
40,13950209,1395/02/09,1395,6,0,اردیبهشت,پنجشنبه
41,13950210,1395/02/10,1395,7,1,اردیبهشت,جمعه
42,13950211,1395/02/11,1395,1,0,اردیبهشت,شنبه
43,13950212,1395/02/12,1395,2,0,اردیبهشت,یکشنبه
44,13950213,1395/02/13,1395,3,0,اردیبهشت,دوشنبه
45,13950214,1395/02/14,1395,4,0,اردیبهشت,سه شنبه
46,13950215,1395/02/15,1395,5,0,اردیبهشت,چهارشنبه
47,13950216,1395/02/16,1395,6,1,اردیبهشت,پنجشنبه
48,13950217,1395/02/17,1395,7,1,اردیبهشت,جمعه
49,13950218,1395/02/18,1395,1,0,اردیبهشت,شنبه
50,13950219,1395/02/19,1395,2,0,اردیبهشت,یکشنبه
51,13950220,1395/02/20,1395,3,0,اردیبهشت,دوشنبه
52,13950221,1395/02/21,1395,4,0,اردیبهشت,سه شنبه
53,13950222,1395/02/22,1395,5,0,اردیبهشت,چهارشنبه
54,13950223,1395/02/23,1395,6,0,اردیبهشت,پنجشنبه
55,13950224,1395/02/24,1395,7,1,اردیبهشت,جمعه
56,13950225,1395/02/25,1395,1,0,اردیبهشت,شنبه
57,13950226,1395/02/26,1395,2,0,اردیبهشت,یکشنبه
58,13950227,1395/02/27,1395,3,0,اردیبهشت,دوشنبه
59,13950228,1395/02/28,1395,4,0,اردیبهشت,سه شنبه
60,13950229,1395/02/29,1395,5,0,اردیبهشت,چهارشنبه
61,13950230,1395/02/30,1395,6,0,اردیبهشت,پنجشنبه
62,13950231,1395/02/31,1395,7,1,اردیبهشت,جمعه
63,13950301,1395/03/01,1395,1,0,خرداد,شنبه
64,13950302,1395/03/02,1395,2,1,خرداد,یکشنبه
65,13950303,1395/03/03,1395,3,0,خرداد,دوشنبه
66,13950304,1395/03/04,1395,4,0,خرداد,سه شنبه
67,13950305,1395/03/05,1395,5,0,خرداد,چهارشنبه
68,13950306,1395/03/06,1395,6,0,خرداد,پنجشنبه
69,13950307,1395/03/07,1395,7,1,خرداد,جمعه
70,13950308,1395/03/08,1395,1,0,خرداد,شنبه
71,13950309,1395/03/09,1395,2,0,خرداد,یکشنبه
72,13950310,1395/03/10,1395,3,0,خرداد,دوشنبه
73,13950311,1395/03/11,1395,4,0,خرداد,سه شنبه
74,13950312,1395/03/12,1395,5,0,خرداد,چهارشنبه
75,13950313,1395/03/13,1395,6,0,خرداد,پنجشنبه
76,13950314,1395/03/14,1395,7,1,خرداد,جمعه
77,13950315,1395/03/15,1395,1,1,خرداد,شنبه
78,13950316,1395/03/16,1395,2,0,خرداد,یکشنبه
79,13950317,1395/03/17,1395,3,0,خرداد,دوشنبه
80,13950318,1395/03/18,1395,4,0,خرداد,سه شنبه
81,13950319,1395/03/19,1395,5,0,خرداد,چهارشنبه
82,13950320,1395/03/20,1395,6,0,خرداد,پنجشنبه
83,13950321,1395/03/21,1395,7,1,خرداد,جمعه
84,13950322,1395/03/22,1395,1,0,خرداد,شنبه
85,13950323,1395/03/23,1395,2,0,خرداد,یکشنبه
86,13950324,1395/03/24,1395,3,0,خرداد,دوشنبه
87,13950325,1395/03/25,1395,4,0,خرداد,سه شنبه
88,13950326,1395/03/26,1395,5,0,خرداد,چهارشنبه
89,13950327,1395/03/27,1395,6,0,خرداد,پنجشنبه
90,13950328,1395/03/28,1395,7,1,خرداد,جمعه
91,13950329,1395/03/29,1395,1,0,خرداد,شنبه
92,13950330,1395/03/30,1395,2,0,خرداد,یکشنبه
93,13950331,1395/03/31,1395,3,0,خرداد,دوشنبه
94,13950401,1395/04/01,1395,4,0,تیر,سه شنبه
95,13950402,1395/04/02,1395,5,0,تیر,چهارشنبه
96,13950403,1395/04/03,1395,6,0,تیر,پنجشنبه
97,13950404,1395/04/04,1395,7,1,تیر,جمعه
98,13950405,1395/04/05,1395,1,0,تیر,شنبه
99,13950406,1395/04/06,1395,2,0,تیر,یکشنبه
100,13950407,1395/04/07,1395,3,1,تیر,دوشنبه
101,13950408,1395/04/08,1395,4,0,تیر,سه شنبه
102,13950409,1395/04/09,1395,5,0,تیر,چهارشنبه
103,13950410,1395/04/10,1395,6,0,تیر,پنجشنبه
104,13950411,1395/04/11,1395,7,1,تیر,جمعه
105,13950412,1395/04/12,1395,1,0,تیر,شنبه
106,13950413,1395/04/13,1395,2,0,تیر,یکشنبه
107,13950414,1395/04/14,1395,3,0,تیر,دوشنبه
108,13950415,1395/04/15,1395,4,0,تیر,سه شنبه
109,13950416,1395/04/16,1395,5,1,تیر,چهارشنبه
110,13950417,1395/04/17,1395,6,1,تیر,پنجشنبه
111,13950418,1395/04/18,1395,7,1,تیر,جمعه
112,13950419,1395/04/19,1395,1,0,تیر,شنبه
113,13950420,1395/04/20,1395,2,0,تیر,یکشنبه
114,13950421,1395/04/21,1395,3,0,تیر,دوشنبه
115,13950422,1395/04/22,1395,4,0,تیر,سه شنبه
116,13950423,1395/04/23,1395,5,0,تیر,چهارشنبه
117,13950424,1395/04/24,1395,6,0,تیر,پنجشنبه
118,13950425,1395/04/25,1395,7,1,تیر,جمعه
119,13950426,1395/04/26,1395,1,0,تیر,شنبه
120,13950427,1395/04/27,1395,2,0,تیر,یکشنبه
121,13950428,1395/04/28,1395,3,0,تیر,دوشنبه
122,13950429,1395/04/29,1395,4,0,تیر,سه شنبه
123,13950430,1395/04/30,1395,5,0,تیر,چهارشنبه
124,13950431,1395/04/31,1395,6,0,تیر,پنجشنبه
125,13950501,1395/05/01,1395,7,1,مرداد,جمعه
126,13950502,1395/05/02,1395,1,0,مرداد,شنبه
127,13950503,1395/05/03,1395,2,0,مرداد,یکشنبه
128,13950504,1395/05/04,1395,3,0,مرداد,دوشنبه
129,13950505,1395/05/05,1395,4,0,مرداد,سه شنبه
130,13950506,1395/05/06,1395,5,0,مرداد,چهارشنبه
131,13950507,1395/05/07,1395,6,0,مرداد,پنجشنبه
132,13950508,1395/05/08,1395,7,1,مرداد,جمعه
133,13950509,1395/05/09,1395,1,1,مرداد,شنبه
134,13950510,1395/05/10,1395,2,0,مرداد,یکشنبه
135,13950511,1395/05/11,1395,3,0,مرداد,دوشنبه
136,13950512,1395/05/12,1395,4,0,مرداد,سه شنبه
137,13950513,1395/05/13,1395,5,0,مرداد,چهارشنبه
138,13950514,1395/05/14,1395,6,0,مرداد,پنجشنبه
139,13950515,1395/05/15,1395,7,1,مرداد,جمعه
140,13950516,1395/05/16,1395,1,0,مرداد,شنبه
141,13950517,1395/05/17,1395,2,0,مرداد,یکشنبه
142,13950518,1395/05/18,1395,3,0,مرداد,دوشنبه
143,13950519,1395/05/19,1395,4,0,مرداد,سه شنبه
144,13950520,1395/05/20,1395,5,0,مرداد,چهارشنبه
145,13950521,1395/05/21,1395,6,0,مرداد,پنجشنبه
146,13950522,1395/05/22,1395,7,1,مرداد,جمعه
147,13950523,1395/05/23,1395,1,0,مرداد,شنبه
148,13950524,1395/05/24,1395,2,0,مرداد,یکشنبه
149,13950525,1395/05/25,1395,3,0,مرداد,دوشنبه
150,13950526,1395/05/26,1395,4,0,مرداد,سه شنبه
151,13950527,1395/05/27,1395,5,0,مرداد,چهارشنبه
152,13950528,1395/05/28,1395,6,0,مرداد,پنجشنبه
153,13950529,1395/05/29,1395,7,1,مرداد,جمعه
154,13950530,1395/05/30,1395,1,0,مرداد,شنبه
155,13950531,1395/05/31,1395,2,0,مرداد,یکشنبه
156,13950601,1395/06/01,1395,3,0,شهریور,دوشنبه
157,13950602,1395/06/02,1395,4,0,شهریور,سه شنبه
158,13950603,1395/06/03,1395,5,0,شهریور,چهارشنبه
159,13950604,1395/06/04,1395,6,0,شهریور,پنجشنبه
160,13950605,1395/06/05,1395,7,1,شهریور,جمعه
161,13950606,1395/06/06,1395,1,0,شهریور,شنبه
162,13950607,1395/06/07,1395,2,0,شهریور,یکشنبه
163,13950608,1395/06/08,1395,3,0,شهریور,دوشنبه
164,13950609,1395/06/09,1395,4,0,شهریور,سه شنبه
165,13950610,1395/06/10,1395,5,0,شهریور,چهارشنبه
166,13950611,1395/06/11,1395,6,0,شهریور,پنجشنبه
167,13950612,1395/06/12,1395,7,1,شهریور,جمعه
168,13950613,1395/06/13,1395,1,0,شهریور,شنبه
169,13950614,1395/06/14,1395,2,0,شهریور,یکشنبه
170,13950615,1395/06/15,1395,3,0,شهریور,دوشنبه
171,13950616,1395/06/16,1395,4,0,شهریور,سه شنبه
172,13950617,1395/06/17,1395,5,0,شهریور,چهارشنبه
173,13950618,1395/06/18,1395,6,0,شهریور,پنجشنبه
174,13950619,1395/06/19,1395,7,1,شهریور,جمعه
175,13950620,1395/06/20,1395,1,0,شهریور,شنبه
176,13950621,1395/06/21,1395,2,0,شهریور,یکشنبه
177,13950622,1395/06/22,1395,3,1,شهریور,دوشنبه
178,13950623,1395/06/23,1395,4,0,شهریور,سه شنبه
179,13950624,1395/06/24,1395,5,0,شهریور,چهارشنبه
180,13950625,1395/06/25,1395,6,0,شهریور,پنجشنبه
181,13950626,1395/06/26,1395,7,1,شهریور,جمعه
182,13950627,1395/06/27,1395,1,0,شهریور,شنبه
183,13950628,1395/06/28,1395,2,0,شهریور,یکشنبه
184,13950629,1395/06/29,1395,3,0,شهریور,دوشنبه
185,13950630,1395/06/30,1395,4,1,شهریور,سه شنبه
186,13950631,1395/06/31,1395,5,0,شهریور,چهارشنبه
187,13950701,1395/07/01,1395,6,0,مهر,پنجشنبه
188,13950702,1395/07/02,1395,7,1,مهر,جمعه
189,13950703,1395/07/03,1395,1,0,مهر,شنبه
190,13950704,1395/07/04,1395,2,0,مهر,یکشنبه
191,13950705,1395/07/05,1395,3,0,مهر,دوشنبه
192,13950706,1395/07/06,1395,4,0,مهر,سه شنبه
193,13950707,1395/07/07,1395,5,0,مهر,چهارشنبه
194,13950708,1395/07/08,1395,6,0,مهر,پنجشنبه
195,13950709,1395/07/09,1395,7,1,مهر,جمعه
196,13950710,1395/07/10,1395,1,0,مهر,شنبه
197,13950711,1395/07/11,1395,2,0,مهر,یکشنبه
198,13950712,1395/07/12,1395,3,0,مهر,دوشنبه
199,13950713,1395/07/13,1395,4,0,مهر,سه شنبه
200,13950714,1395/07/14,1395,5,0,مهر,چهارشنبه
201,13950715,1395/07/15,1395,6,0,مهر,پنجشنبه
202,13950716,1395/07/16,1395,7,1,مهر,جمعه
203,13950717,1395/07/17,1395,1,0,مهر,شنبه
204,13950718,1395/07/18,1395,2,0,مهر,یکشنبه
205,13950719,1395/07/19,1395,3,0,مهر,دوشنبه
206,13950720,1395/07/20,1395,4,1,مهر,سه شنبه
207,13950721,1395/07/21,1395,5,1,مهر,چهارشنبه
208,13950722,1395/07/22,1395,6,0,مهر,پنجشنبه
209,13950723,1395/07/23,1395,7,1,مهر,جمعه
210,13950724,1395/07/24,1395,1,0,مهر,شنبه
211,13950725,1395/07/25,1395,2,0,مهر,یکشنبه
212,13950726,1395/07/26,1395,3,0,مهر,دوشنبه
213,13950727,1395/07/27,1395,4,0,مهر,سه شنبه
214,13950728,1395/07/28,1395,5,0,مهر,چهارشنبه
215,13950729,1395/07/29,1395,6,0,مهر,پنجشنبه
216,13950730,1395/07/30,1395,7,1,مهر,جمعه
217,13950801,1395/08/01,1395,1,0,آبان,شنبه
218,13950802,1395/08/02,1395,2,0,آبان,یکشنبه
219,13950803,1395/08/03,1395,3,0,آبان,دوشنبه
220,13950804,1395/08/04,1395,4,0,آبان,سه شنبه
221,13950805,1395/08/05,1395,5,0,آبان,چهارشنبه
222,13950806,1395/08/06,1395,6,0,آبان,پنجشنبه
223,13950807,1395/08/07,1395,7,1,آبان,جمعه
224,13950808,1395/08/08,1395,1,0,آبان,شنبه
225,13950809,1395/08/09,1395,2,0,آبان,یکشنبه
226,13950810,1395/08/10,1395,3,0,آبان,دوشنبه
227,13950811,1395/08/11,1395,4,0,آبان,سه شنبه
228,13950812,1395/08/12,1395,5,0,آبان,چهارشنبه
229,13950813,1395/08/13,1395,6,0,آبان,پنجشنبه
230,13950814,1395/08/14,1395,7,1,آبان,جمعه
231,13950815,1395/08/15,1395,1,0,آبان,شنبه
232,13950816,1395/08/16,1395,2,0,آبان,یکشنبه
233,13950817,1395/08/17,1395,3,0,آبان,دوشنبه
234,13950818,1395/08/18,1395,4,0,آبان,سه شنبه
235,13950819,1395/08/19,1395,5,0,آبان,چهارشنبه
236,13950820,1395/08/20,1395,6,0,آبان,پنجشنبه
237,13950821,1395/08/21,1395,7,1,آبان,جمعه
238,13950822,1395/08/22,1395,1,0,آبان,شنبه
239,13950823,1395/08/23,1395,2,0,آبان,یکشنبه
240,13950824,1395/08/24,1395,3,0,آبان,دوشنبه
241,13950825,1395/08/25,1395,4,0,آبان,سه شنبه
242,13950826,1395/08/26,1395,5,0,آبان,چهارشنبه
243,13950827,1395/08/27,1395,6,0,آبان,پنجشنبه
244,13950828,1395/08/28,1395,7,1,آبان,جمعه
245,13950829,1395/08/29,1395,1,0,آبان,شنبه
246,13950830,1395/08/30,1395,2,1,آبان,یکشنبه
247,13950901,1395/09/01,1395,3,0,آذر,دوشنبه
248,13950902,1395/09/02,1395,4,0,آذر,سه شنبه
249,13950903,1395/09/03,1395,5,0,آذر,چهارشنبه
250,13950904,1395/09/04,1395,6,0,آذر,پنجشنبه
251,13950905,1395/09/05,1395,7,1,آذر,جمعه
252,13950906,1395/09/06,1395,1,0,آذر,شنبه
253,13950907,1395/09/07,1395,2,0,آذر,یکشنبه
254,13950908,1395/09/08,1395,3,1,آذر,دوشنبه
255,13950909,1395/09/09,1395,4,0,آذر,سه شنبه
256,13950910,1395/09/10,1395,5,1,آذر,چهارشنبه
257,13950911,1395/09/11,1395,6,0,آذر,پنجشنبه
258,13950912,1395/09/12,1395,7,1,آذر,جمعه
259,13950913,1395/09/13,1395,1,0,آذر,شنبه
260,13950914,1395/09/14,1395,2,0,آذر,یکشنبه
261,13950915,1395/09/15,1395,3,0,آذر,دوشنبه
262,13950916,1395/09/16,1395,4,0,آذر,سه شنبه
263,13950917,1395/09/17,1395,5,0,آذر,چهارشنبه
264,13950918,1395/09/18,1395,6,1,آذر,پنجشنبه
265,13950919,1395/09/19,1395,7,1,آذر,جمعه
266,13950920,1395/09/20,1395,1,0,آذر,شنبه
267,13950921,1395/09/21,1395,2,0,آذر,یکشنبه
268,13950922,1395/09/22,1395,3,0,آذر,دوشنبه
269,13950923,1395/09/23,1395,4,0,آذر,سه شنبه
270,13950924,1395/09/24,1395,5,0,آذر,چهارشنبه
271,13950925,1395/09/25,1395,6,0,آذر,پنجشنبه
272,13950926,1395/09/26,1395,7,1,آذر,جمعه
273,13950927,1395/09/27,1395,1,1,آذر,شنبه
274,13950928,1395/09/28,1395,2,0,آذر,یکشنبه
275,13950929,1395/09/29,1395,3,0,آذر,دوشنبه
276,13950930,1395/09/30,1395,4,0,آذر,سه شنبه
277,13951001,1395/10/01,1395,5,0,دی,چهارشنبه
278,13951002,1395/10/02,1395,6,0,دی,پنجشنبه
279,13951003,1395/10/03,1395,7,1,دی,جمعه
280,13951004,1395/10/04,1395,1,0,دی,شنبه
281,13951005,1395/10/05,1395,2,0,دی,یکشنبه
282,13951006,1395/10/06,1395,3,0,دی,دوشنبه
283,13951007,1395/10/07,1395,4,0,دی,سه شنبه
284,13951008,1395/10/08,1395,5,0,دی,چهارشنبه
285,13951009,1395/10/09,1395,6,0,دی,پنجشنبه
286,13951010,1395/10/10,1395,7,1,دی,جمعه
287,13951011,1395/10/11,1395,1,0,دی,شنبه
288,13951012,1395/10/12,1395,2,0,دی,یکشنبه
289,13951013,1395/10/13,1395,3,0,دی,دوشنبه
290,13951014,1395/10/14,1395,4,0,دی,سه شنبه
291,13951015,1395/10/15,1395,5,0,دی,چهارشنبه
292,13951016,1395/10/16,1395,6,0,دی,پنجشنبه
293,13951017,1395/10/17,1395,7,1,دی,جمعه
294,13951018,1395/10/18,1395,1,0,دی,شنبه
295,13951019,1395/10/19,1395,2,0,دی,یکشنبه
296,13951020,1395/10/20,1395,3,0,دی,دوشنبه
297,13951021,1395/10/21,1395,4,0,دی,سه شنبه
298,13951022,1395/10/22,1395,5,0,دی,چهارشنبه
299,13951023,1395/10/23,1395,6,0,دی,پنجشنبه
300,13951024,1395/10/24,1395,7,1,دی,جمعه
301,13951025,1395/10/25,1395,1,0,دی,شنبه
302,13951026,1395/10/26,1395,2,0,دی,یکشنبه
303,13951027,1395/10/27,1395,3,0,دی,دوشنبه
304,13951028,1395/10/28,1395,4,0,دی,سه شنبه
305,13951029,1395/10/29,1395,5,0,دی,چهارشنبه
306,13951030,1395/10/30,1395,6,0,دی,پنجشنبه
307,13951101,1395/11/01,1395,7,1,بهمن,جمعه
308,13951102,1395/11/02,1395,1,0,بهمن,شنبه
309,13951103,1395/11/03,1395,2,0,بهمن,یکشنبه
310,13951104,1395/11/04,1395,3,0,بهمن,دوشنبه
311,13951105,1395/11/05,1395,4,0,بهمن,سه شنبه
312,13951106,1395/11/06,1395,5,0,بهمن,چهارشنبه
313,13951107,1395/11/07,1395,6,0,بهمن,پنجشنبه
314,13951108,1395/11/08,1395,7,1,بهمن,جمعه
315,13951109,1395/11/09,1395,1,0,بهمن,شنبه
316,13951110,1395/11/10,1395,2,0,بهمن,یکشنبه
317,13951111,1395/11/11,1395,3,0,بهمن,دوشنبه
318,13951112,1395/11/12,1395,4,0,بهمن,سه شنبه
319,13951113,1395/11/13,1395,5,0,بهمن,چهارشنبه
320,13951114,1395/11/14,1395,6,0,بهمن,پنجشنبه
321,13951115,1395/11/15,1395,7,1,بهمن,جمعه
322,13951116,1395/11/16,1395,1,0,بهمن,شنبه
323,13951117,1395/11/17,1395,2,0,بهمن,یکشنبه
324,13951118,1395/11/18,1395,3,0,بهمن,دوشنبه
325,13951119,1395/11/19,1395,4,0,بهمن,سه شنبه
326,13951120,1395/11/20,1395,5,0,بهمن,چهارشنبه
327,13951121,1395/11/21,1395,6,0,بهمن,پنجشنبه
328,13951122,1395/11/22,1395,7,1,بهمن,جمعه
329,13951123,1395/11/23,1395,1,0,بهمن,شنبه
330,13951124,1395/11/24,1395,2,0,بهمن,یکشنبه
331,13951125,1395/11/25,1395,3,0,بهمن,دوشنبه
332,13951126,1395/11/26,1395,4,0,بهمن,سه شنبه
333,13951127,1395/11/27,1395,5,0,بهمن,چهارشنبه
334,13951128,1395/11/28,1395,6,0,بهمن,پنجشنبه
335,13951129,1395/11/29,1395,7,1,بهمن,جمعه
336,13951130,1395/11/30,1395,1,0,بهمن,شنبه
337,13951201,1395/12/01,1395,2,0,اسفند,یکشنبه
338,13951202,1395/12/02,1395,3,0,اسفند,دوشنبه
339,13951203,1395/12/03,1395,4,0,اسفند,سه شنبه
340,13951204,1395/12/04,1395,5,0,اسفند,چهارشنبه
341,13951205,1395/12/05,1395,6,0,اسفند,پنجشنبه
342,13951206,1395/12/06,1395,7,1,اسفند,جمعه
343,13951207,1395/12/07,1395,1,0,اسفند,شنبه
344,13951208,1395/12/08,1395,2,0,اسفند,یکشنبه
345,13951209,1395/12/09,1395,3,0,اسفند,دوشنبه
346,13951210,1395/12/10,1395,4,0,اسفند,سه شنبه
347,13951211,1395/12/11,1395,5,0,اسفند,چهارشنبه
348,13951212,1395/12/12,1395,6,1,اسفند,پنجشنبه
349,13951213,1395/12/13,1395,7,1,اسفند,جمعه
350,13951214,1395/12/14,1395,1,0,اسفند,شنبه
351,13951215,1395/12/15,1395,2,0,اسفند,یکشنبه
352,13951216,1395/12/16,1395,3,0,اسفند,دوشنبه
353,13951217,1395/12/17,1395,4,0,اسفند,سه شنبه
354,13951218,1395/12/18,1395,5,0,اسفند,چهارشنبه
355,13951219,1395/12/19,1395,6,0,اسفند,پنجشنبه
356,13951220,1395/12/20,1395,7,1,اسفند,جمعه
